,Experiment name:,Sample experiment
Duration:,1 0
Rate:,20 per second
Sensors:,Pulse (ID 1  Exp 1),Respiration (ID 1  Exp 1)
Range:,Wave,Arb
Units:,Arb,Arb
Time
'-0:0:0.0,363,134
'0:0:0.05,365,135
'0:0:0.1,351,140
'0:0:0.15,294,144
'0:0:0.2,251,148
'0:0:0.25,233,153
'0:0:0.3,234,159
'0:0:0.35,255,166
'0:0:0.4,285,173
'0:0:0.45,319,180
'0:0:0.5,348,187
'0:0:0.55,357,194
'0:0:0.6,359,202
'0:0:0.65,372,211
'0:0:0.7,404,218
'0:0:0.75,442,227
'0:0:0.8,453,234
'0:0:0.85,441,239
'0:0:0.9,414,239
'0:0:0.95,398,233
'0:0:1.0,395,228
'0:0:1.05,387,227
'0:0:1.1,374,227
'0:0:1.15,361,225
'0:0:1.2,361,223
'0:0:1.25,374,224
'0:0:1.3,394,224
'0:0:1.35,409,217
'0:0:1.4,414,209
'0:0:1.45,418,201
'0:0:1.5,423,195
'0:0:1.55,417,189
'0:0:1.6,404,185
'0:0:1.65,389,180
'0:0:1.7,378,177
'0:0:1.75,372,176
'0:0:1.8,364,177
'0:0:1.85,358,181
'0:0:1.9,361,186
'0:0:1.95,367,192
'0:0:2.0,373,195
'0:0:2.05,370,199
'0:0:2.1,366,206
'0:0:2.15,365,213
'0:0:2.2,366,219
'0:0:2.25,368,226
'0:0:2.3,367,233
'0:0:2.35,366,241
'0:0:2.4,368,249
'0:0:2.45,368,259
'0:0:2.5,370,267
'0:0:2.55,381,274
'0:0:2.6,383,277
'0:0:2.65,376,274
'0:0:2.7,370,267
'0:0:2.75,371,257
'0:0:2.8,374,250
'0:0:2.85,375,243
'0:0:2.9,378,239
'0:0:2.95,377,234
'0:0:3.0,375,228
'0:0:3.05,380,223
'0:0:3.1,393,220
'0:0:3.15,392,217
'0:0:3.2,383,214
'0:0:3.25,375,214
'0:0:3.3,373,215
'0:0:3.35,372,213
'0:0:3.4,364,206
'0:0:3.45,359,195
'0:0:3.5,359,182
'0:0:3.55,361,169
'0:0:3.6,368,159
'0:0:3.65,384,151
'0:0:3.7,386,149
'0:0:3.75,379,150
'0:0:3.8,369,154
'0:0:3.85,363,160
'0:0:3.9,362,167
'0:0:3.95,359,174
'0:0:4.0,353,180
'0:0:4.05,359,189
'0:0:4.1,366,198
'0:0:4.15,370,210
'0:0:4.2,376,219
'0:0:4.25,386,228
'0:0:4.3,377,236
'0:0:4.35,367,246
'0:0:4.4,365,255
'0:0:4.45,370,265
'0:0:4.5,373,273
'0:0:4.55,369,279
'0:0:4.6,369,285
'0:0:4.65,368,285
'0:0:4.7,366,280
'0:0:4.75,362,272
'0:0:4.8,364,260
'0:0:4.85,377,251
'0:0:4.9,379,246
'0:0:4.95,377,245
'0:0:5.0,379,245
'0:0:5.05,382,245
'0:0:5.1,381,242
'0:0:5.15,384,239
'0:0:5.2,383,237
'0:0:5.25,381,232
'0:0:5.3,376,226
'0:0:5.35,375,216
'0:0:5.4,386,204
'0:0:5.45,389,194
'0:0:5.5,378,185
'0:0:5.55,369,177
'0:0:5.6,375,169
'0:0:5.65,376,164
'0:0:5.7,372,160
'0:0:5.75,369,156
'0:0:5.8,365,155
'0:0:5.85,361,156
'0:0:5.9,363,161
'0:0:5.95,376,169
'0:0:6.0,379,178
'0:0:6.05,369,190
'0:0:6.1,363,202
'0:0:6.15,363,215
'0:0:6.2,363,227
'0:0:6.25,364,238
'0:0:6.3,362,248
'0:0:6.35,361,257
'0:0:6.4,359,264
'0:0:6.45,359,271
'0:0:6.5,371,275
'0:0:6.55,376,279
'0:0:6.6,372,280
'0:0:6.65,367,276
'0:0:6.7,365,269
'0:0:6.75,366,259
'0:0:6.8,366,250
'0:0:6.85,364,244
'0:0:6.9,362,240
'0:0:6.95,361,239
'0:0:7.0,364,239
'0:0:7.05,378,235
'0:0:7.1,384,228
'0:0:7.15,373,222
'0:0:7.2,367,219
'0:0:7.25,366,214
'0:0:7.3,367,206
'0:0:7.35,365,197
'0:0:7.4,365,190
'0:0:7.45,365,181
'0:0:7.5,365,174
'0:0:7.55,365,166
'0:0:7.6,379,160
'0:0:7.65,379,157
'0:0:7.7,370,157
'0:0:7.75,363,158
'0:0:7.8,363,162
'0:0:7.85,365,169
'0:0:7.9,364,177
'0:0:7.95,362,188
'0:0:8.0,360,198
'0:0:8.05,357,210
'0:0:8.1,364,219
'0:0:8.15,374,228
'0:0:8.2,372,236
'0:0:8.25,362,244
'0:0:8.3,357,251
'0:0:8.35,358,259
'0:0:8.4,361,265
'0:0:8.45,359,269
'0:0:8.5,357,271
'0:0:8.55,357,271
'0:0:8.6,359,270
'0:0:8.65,369,262
'0:0:8.7,375,248
'0:0:8.75,370,239
'0:0:8.8,363,236
'0:0:8.85,363,234
'0:0:8.9,365,231
'0:0:8.95,366,227
'0:0:9.0,365,221
'0:0:9.05,363,214
'0:0:9.1,361,207
'0:0:9.15,367,200
'0:0:9.2,378,193
'0:0:9.25,376,187
'0:0:9.3,367,182
'0:0:9.35,363,176
'0:0:9.4,363,170
'0:0:9.45,365,166
'0:0:9.5,364,164
'0:0:9.55,356,164
'0:0:9.6,351,168
'0:0:9.65,351,177
'0:0:9.7,367,184
'0:0:9.75,372,195
'0:0:9.8,365,207
'0:0:9.85,359,220
'0:0:9.9,360,232
'0:0:9.95,363,242
'0:0:10.0,364,247
'0:0:10.05,360,250
'0:0:10.1,360,253
'0:0:10.15,360,256
'0:0:10.2,364,257
'0:0:10.25,371,257
'0:0:10.3,369,255
'0:0:10.35,360,250
'0:0:10.4,359,244
'0:0:10.45,364,236
'0:0:10.5,368,229
'0:0:10.55,366,223
