Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	QVAR [LSB]	
4210	-1232	192	16272	-75.152	11.712	992.592	-1136	
9211	-1280	240	16208	-78.080	14.640	988.688	-1168	
14212	-1168	144	16224	-71.248	8.784	989.664	-1168	
19213	-1184	64	16224	-72.224	3.904	989.664	-1168	
24213	-1152	48	16160	-70.272	2.928	985.760	-1168	
29213	-1104	32	16192	-67.344	1.952	987.712	-1152	
34213	-1056	48	16192	-64.416	2.928	987.712	-1184	
39214	-864	32	16144	-52.704	1.952	984.784	-1184	
44215	-784	96	16224	-47.824	5.856	989.664	-1168	
49217	-752	144	16304	-45.872	8.784	994.544	-1168	
54216	-608	256	16240	-37.088	15.616	990.640	-1136	
59216	-624	192	16272	-38.064	11.712	992.592	-1136	
64217	-496	192	16192	-30.256	11.712	987.712	-1152	
69219	-464	256	16192	-28.304	15.616	987.712	-1152	
74220	-464	352	16240	-28.304	21.472	990.640	-1168	
79219	-448	288	16272	-27.328	17.568	992.592	-1168	
84221	-384	224	16208	-23.424	13.664	988.688	-1184	
89222	-352	176	16144	-21.472	10.736	984.784	-1184	
94224	-336	160	16128	-20.496	9.760	983.808	-1152	
99225	-224	192	16128	-13.664	11.712	983.808	-1120	
104225	-256	144	16160	-15.616	8.784	985.760	-1120	
109225	-192	64	16096	-11.712	3.904	981.856	-1120	
114227	-304	112	16128	-18.544	6.832	983.808	-1120	
119228	-352	192	16128	-21.472	11.712	983.808	-1152	
124228	-368	176	16096	-22.448	10.736	981.856	-1120	
129228	-336	112	16144	-20.496	6.832	984.784	-1152	
134228	-352	208	16240	-21.472	12.688	990.640	-1136	
139229	-368	272	16224	-22.448	16.592	989.664	-1136	
144229	-384	128	16192	-23.424	7.808	987.712	-1136	
149230	-544	336	16208	-33.184	20.496	988.688	-1168	
154230	-592	336	16256	-36.112	20.496	991.616	-1168	
159231	-592	288	16176	-36.112	17.568	986.736	-1136	
164231	-608	176	16160	-37.088	10.736	985.760	-1152	
169232	-592	16	16144	-36.112	0.976	984.784	-1136	
174232	-640	96	16096	-39.040	5.856	981.856	-1184	
179233	-640	-16	16144	-39.040	-0.976	984.784	-1184	
184234	-688	80	16240	-41.968	4.880	990.640	-1168	
189234	-816	32	16224	-49.776	1.952	989.664	-1152	
194234	-880	160	16272	-53.680	9.760	992.592	-1136	
199235	-912	128	16288	-55.632	7.808	993.568	-1200	
204235	-864	176	16240	-52.704	10.736	990.640	-1168	
209235	-912	192	16272	-55.632	11.712	992.592	-1168	
214236	-976	320	16320	-59.536	19.520	995.520	-1168	
219236	-1040	256	16272	-63.440	15.616	992.592	-1184	
224236	-1104	208	16272	-67.344	12.688	992.592	-1168	
229235	-1232	208	16320	-75.152	12.688	995.520	-1184	
234237	-1392	96	16256	-84.912	5.856	991.616	-1120	
239236	-1360	80	16272	-82.960	4.880	992.592	-1168	
244239	-1312	32	16256	-80.032	1.952	991.616	-1152	
249239	-1376	96	16256	-83.936	5.856	991.616	-1168	
254239	-1504	96	16320	-91.744	5.856	995.520	-1152	
259240	-1568	112	16256	-95.648	6.832	991.616	-1136	
264240	-1632	128	16272	-99.552	7.808	992.592	-1184	
269239	-1776	64	16368	-108.336	3.904	998.448	-1152	
274241	-1744	144	16304	-106.384	8.784	994.544	-1184	
279242	-1568	80	16224	-95.648	4.880	989.664	-1168	
284244	-1504	192	16288	-91.744	11.712	993.568	-1184	
289245	-1248	288	16192	-76.128	17.568	987.712	-1200	
294248	-1152	224	16208	-70.272	13.664	988.688	-1168	
299248	-1104	304	16176	-67.344	18.544	986.736	-1216	
304248	-1040	320	16240	-63.440	19.520	990.640	-1200	
309249	-880	128	16208	-53.680	7.808	988.688	-1200	
314251	-912	-32	16224	-55.632	-1.952	989.664	-1216	
319252	-768	-96	16272	-46.848	-5.856	992.592	-1200	
324253	-640	-208	16224	-39.040	-12.688	989.664	-1152	
329253	-480	-224	16224	-29.280	-13.664	989.664	-1232	
